time,symbol,assettype,assetmaintype,cusip,assetsubtype,description,bidprice,bidsize,bidid,askprice,asksize,askid,lastprice,lastsize,lastid,openprice,highprice,lowprice,bidtick,closeprice,netchange,totalvolume,quotetimeinlong,tradetimeinlong,mark,exchange,exchangename,marginable,shortable,volatility,digits,nav,peratio,divamount,divyield,divdate,securitystatus,regularmarketlastprice,regularmarketlastsize,regularmarketnetchange,regularmarkettradetimeinlong,netpercentchangeindouble,markchangeindouble,markpercentchangeindouble,regularmarketpercentchangeindouble,delayed,fiftytwowkhigh,fiftytwowklow
2020-06-17 20:25:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,351.77,100,P,351.84,100,P,351.78,0,P,355.15,355.4,351.09, ,352.08,-0.3,28458796,1592425539384,1592425544694,351.77,q,NASD,True,True,0.0127,4,0.0,26.8885,3.28,0.93,2020-05-08 00:00:00.000,Normal,351.59,36,-0.49,1592424001583,-0.0852,-0.31,-0.088,-0.1392,False,355.4,192.17
2020-06-16 14:25:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,351.91,100,Z,351.96,200,Q,351.94,300,D,351.46,353.02,349.05, ,342.99,8.95,9691022,1592317545598,1592317545390,351.94,q,NASD,True,True,0.031,4,0.0,26.56,3.28,0.96,2020-05-08 00:00:00.000,Normal,351.94,3,8.95,1592317545390,2.6094,8.95,2.6094,2.6094,False,354.77,192.17
2020-06-16 13:10:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,351.06,600,Q,351.18,500,Z,351.14,0,Z,0.0,0.0,0.0, ,342.99,8.15,631633,1592313040669,1592313044537,351.06,q,NASD,True,True,0.0728,4,0.0,26.56,3.28,0.96,2020-05-08 00:00:00.000,Normal,342.99,16515,0.0,1592251200278,2.3762,8.07,2.3528,0.0,False,354.77,192.17
2020-06-16 17:10:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,351.4,500,P,351.43,100,J,351.422,300,D,351.46,353.02,344.72, ,342.99,8.4322,24754647,1592327444569,1592327444161,351.422,q,NASD,True,True,0.021,4,0.0,26.56,3.28,0.96,2020-05-08 00:00:00.000,Normal,351.422,3,8.4322,1592327444161,2.4584,8.4322,2.4584,2.4584,False,354.77,192.17
2020-06-19 14:20:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,354.71,300,Z,354.73,100,Q,354.72,100,Q,354.635,356.56,354.45, ,351.73,2.99,10747706,1592576444669,1592576444667,354.72,q,NASD,True,True,0.0164,4,0.0,27.5627,3.28,0.93,2020-05-08 00:00:00.000,Normal,354.72,1,2.99,1592576444667,0.8501,2.99,0.8501,0.8501,False,356.56,192.58
2020-06-18 19:10:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,349.77,100,Q,349.78,100,P,349.77,100,D,351.41,353.45,349.22, ,351.59,-1.82,18071344,1592507444635,1592507444575,349.77,q,NASD,True,True,0.0151,4,0.0,27.6011,3.28,0.93,2020-05-08 00:00:00.000,Normal,349.77,1,-1.82,1592507444575,-0.5176,-1.82,-0.5176,-0.5176,False,355.4,192.58
2020-06-19 17:20:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,349.05,100,K,349.08,100,Q,349.066,100,D,354.635,356.56,348.12, ,351.73,-2.6637,26047597,1592587244263,1592587244596,349.066,q,NASD,True,True,0.0105,4,0.0,27.5627,3.28,0.93,2020-05-08 00:00:00.000,Normal,349.066,1,-2.6637,1592587244596,-0.7573,-2.6637,-0.7573,-0.7573,False,356.56,192.58
2020-06-19 20:40:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,347.5,900,P,348.0,2000,P,347.96,0,P,354.635,356.56,345.15, ,351.73,-3.77,64924230,1592599241840,1592599241840,348.0,q,NASD,True,True,0.0122,4,0.0,27.5627,3.28,0.93,2020-05-08 00:00:00.000,Normal,349.72,16,-2.01,1592596801917,-1.0718,-3.73,-1.0605,-0.5715,False,356.56,192.58
2020-06-16 16:05:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,349.84,100,Q,349.89,200,Q,349.87,100,Q,351.46,353.02,344.72, ,342.99,6.88,20666650,1592323544750,1592323544618,349.87,q,NASD,True,True,0.0228,4,0.0,26.56,3.28,0.96,2020-05-08 00:00:00.000,Normal,349.87,1,6.88,1592323544618,2.0059,6.88,2.0059,2.0059,False,354.77,192.17
2020-06-17 13:00:46,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,355.28,1000,Z,355.4,200,P,355.28,0,D,0.0,0.0,0.0, ,352.08,3.2,420066,1592398845791,1592398846857,355.28,q,NASD,True,True,0.0522,4,0.0,26.8885,3.28,0.93,2020-05-08 00:00:00.000,Normal,352.08,20138,0.0,1592337600461,0.9089,3.2,0.9089,0.0,False,354.77,192.17
2020-06-16 14:55:43,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,347.96,100,Z,348.01,200,Q,347.96,200,Q,351.46,353.02,347.11, ,342.99,4.9701,13394223,1592319344373,1592319344045,347.96,q,NASD,True,True,0.0273,4,0.0,26.56,3.28,0.96,2020-05-08 00:00:00.000,Normal,347.96,2,4.9701,1592319344045,1.4491,4.9701,1.4491,1.4491,False,354.77,192.17
2020-06-19 19:40:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,347.84,100,Q,347.85,200,Q,347.85,100,D,354.635,356.56,345.15, ,351.73,-3.88,40865394,1592595644687,1592595644681,347.85,q,NASD,True,True,0.0085,4,0.0,27.5627,3.28,0.93,2020-05-08 00:00:00.000,Normal,347.85,1,-3.88,1592595644681,-1.1031,-3.88,-1.1031,-1.1031,False,356.56,192.58
2020-06-16 18:40:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,351.55,100,P,351.61,200,K,351.565,100,D,351.46,353.2,344.72, ,342.99,8.575,31079521,1592332844417,1592332844138,351.565,q,NASD,True,True,0.0192,4,0.0,26.56,3.28,0.96,2020-05-08 00:00:00.000,Normal,351.565,1,8.575,1592332844138,2.5001,8.575,2.5001,2.5001,False,354.77,192.17
2020-06-18 20:40:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,351.45,100,K,351.63,100,K,351.47,0,K,351.41,353.45,349.22, ,351.59,-0.12,23612166,1592512781161,1592512843073,351.63,q,NASD,True,True,0.0141,4,0.0,27.6011,3.28,0.93,2020-05-08 00:00:00.000,Normal,351.73,14063,0.14,1592510400351,-0.0341,0.04,0.0114,0.0398,False,355.4,192.58
2020-06-17 20:55:43,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,351.74,100,Q,351.9,100,Q,351.9,0,Q,355.15,355.4,351.09, ,352.08,-0.18,28493458,1592427321432,1592427344384,351.74,q,NASD,True,True,0.0126,4,0.0,26.8885,3.28,0.93,2020-05-08 00:00:00.000,Normal,351.59,36,-0.49,1592424001583,-0.0511,-0.34,-0.0966,-0.1392,False,355.4,192.17
2020-06-18 18:05:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,351.29,100,Q,351.32,200,K,351.304,100,D,351.41,353.45,350.32, ,351.59,-0.2856,14822169,1592503544415,1592503543450,351.304,q,NASD,True,True,0.0166,4,0.0,27.6011,3.28,0.93,2020-05-08 00:00:00.000,Normal,351.304,1,-0.2856,1592503543450,-0.0812,-0.2856,-0.0812,-0.0812,False,355.4,192.58
2020-06-16 15:20:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,349.47,100,Q,349.53,100,Q,349.47,100,D,351.46,353.02,344.72, ,342.99,6.48,17075187,1592320844668,1592320844450,349.47,q,NASD,True,True,0.025,4,0.0,26.56,3.28,0.96,2020-05-08 00:00:00.000,Normal,349.47,1,6.48,1592320844450,1.8893,6.48,1.8893,1.8893,False,354.77,192.17
2020-06-19 14:45:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,353.69,200,Z,353.7,100,K,353.695,200,D,354.635,356.56,353.63, ,351.73,1.965,12329635,1592577944537,1592577944475,353.695,q,NASD,True,True,0.0149,4,0.0,27.5627,3.28,0.93,2020-05-08 00:00:00.000,Normal,353.695,2,1.965,1592577944475,0.5587,1.965,0.5587,0.5587,False,356.56,192.58
2020-06-18 14:45:43,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,351.62,200,Z,351.67,200,Q,351.62,100,D,351.41,353.03,350.32, ,351.59,0.03,6977740,1592491544120,1592491543779,351.62,q,NASD,True,True,0.0233,4,0.0,27.6011,3.28,0.93,2020-05-08 00:00:00.000,Normal,351.62,1,0.03,1592491543779,0.0085,0.03,0.0085,0.0085,False,355.4,192.58
2020-06-18 17:25:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,351.55,200,P,351.59,300,Z,351.57,100,B,351.41,353.45,350.32, ,351.59,-0.02,13715778,1592501144901,1592501144594,351.57,q,NASD,True,True,0.0173,4,0.0,27.6011,3.28,0.93,2020-05-08 00:00:00.000,Normal,351.57,1,-0.02,1592501144594,-0.0057,-0.02,-0.0057,-0.0057,False,355.4,192.58
2020-06-17 14:50:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,353.63,100,Q,353.66,100,Q,353.64,100,K,355.15,355.4,352.33, ,352.08,1.56,9711151,1592405444510,1592405444506,353.64,q,NASD,True,True,0.0192,4,0.0,26.8885,3.28,0.93,2020-05-08 00:00:00.000,Normal,353.64,1,1.56,1592405444506,0.4431,1.56,0.4431,0.4431,False,355.4,192.17
2020-06-18 16:20:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,351.67,400,P,351.7,100,Z,351.685,100,D,351.41,353.45,350.32, ,351.59,0.095,11731476,1592497244578,1592497242587,351.685,q,NASD,True,True,0.0186,4,0.0,27.6011,3.28,0.93,2020-05-08 00:00:00.000,Normal,351.685,1,0.095,1592497242587,0.027,0.095,0.027,0.027,False,355.4,192.58
2020-06-17 18:10:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,354.75,300,Q,354.78,100,P,354.75,100,D,355.15,355.4,352.33, ,352.08,2.67,18683515,1592417444448,1592417442843,354.75,q,NASD,True,True,0.0143,4,0.0,26.8885,3.28,0.93,2020-05-08 00:00:00.000,Normal,354.75,1,2.67,1592417442843,0.7584,2.67,0.7584,0.7584,False,355.4,192.17
2020-06-17 18:35:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,354.83,200,Q,354.86,200,P,354.845,100,D,355.15,355.4,352.33, ,352.08,2.765,19582100,1592418944296,1592418943821,354.845,q,NASD,True,True,0.014,4,0.0,26.8885,3.28,0.93,2020-05-08 00:00:00.000,Normal,354.845,1,2.765,1592418943821,0.7853,2.765,0.7853,0.7853,False,355.4,192.17
2020-06-16 16:40:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,351.57,200,J,351.6,200,Q,351.572,200,D,351.46,353.02,344.72, ,342.99,8.5819,22841406,1592325644085,1592325643680,351.572,q,NASD,True,True,0.0218,4,0.0,26.56,3.28,0.96,2020-05-08 00:00:00.000,Normal,351.572,2,8.5819,1592325643680,2.5021,8.5819,2.5021,2.5021,False,354.77,192.17
2020-06-17 16:00:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,354.45,200,Q,354.47,100,Z,354.45,100,D,355.15,355.4,352.33, ,352.08,2.37,13364479,1592409644922,1592409642611,354.45,q,NASD,True,True,0.0166,4,0.0,26.8885,3.28,0.93,2020-05-08 00:00:00.000,Normal,354.45,1,2.37,1592409642611,0.6731,2.37,0.6731,0.6731,False,355.4,192.17
2020-06-16 13:55:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,352.13,100,Q,352.16,500,P,352.11,200,D,351.46,353.02,349.05, ,342.99,9.12,6827029,1592315744191,1592315744200,352.13,q,NASD,True,True,0.0361,4,0.0,26.56,3.28,0.96,2020-05-08 00:00:00.000,Normal,352.11,2,9.12,1592315744200,2.659,9.14,2.6648,2.659,False,354.77,192.17
2020-06-18 19:35:43,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,350.64,100,Q,350.67,200,Q,350.655,300,D,351.41,353.45,349.22, ,351.59,-0.935,19531998,1592508944261,1592508943705,350.655,q,NASD,True,True,0.0146,4,0.0,27.6011,3.28,0.93,2020-05-08 00:00:00.000,Normal,350.655,3,-0.935,1592508943705,-0.2659,-0.935,-0.2659,-0.2659,False,355.4,192.58
2020-06-19 18:20:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,346.44,300,Q,346.49,300,P,346.46,100,D,354.635,356.56,345.69, ,351.73,-5.27,32353524,1592590844845,1592590844840,346.46,q,NASD,True,True,0.0095,4,0.0,27.5627,3.28,0.93,2020-05-08 00:00:00.000,Normal,346.46,1,-5.27,1592590844840,-1.4983,-5.27,-1.4983,-1.4983,False,356.56,192.58
2020-06-15 22:50:02,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,343.92,100,K,344.1,300,P,343.92,0,K,333.25,345.68,332.58, ,338.8,5.12,34656091,1592261392277,1592261401648,343.92,q,NASD,True,True,0.0236,4,0.0,26.56,3.28,0.97,2020-05-08 00:00:00.000,Normal,342.99,16515,4.19,1592251200278,1.5112,5.12,1.5112,1.2367,False,354.77,190.3
2020-06-16 20:00:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,351.79,100,Q,352.35,100,P,352.3,300,P,351.46,353.2,344.72, ,342.99,9.31,40305499,1592337644035,1592337644035,352.08,q,NASD,True,True,0.0175,4,0.0,26.56,3.28,0.96,2020-05-08 00:00:00.000,Normal,352.08,20138,9.09,1592337600461,2.7144,9.09,2.6502,2.6502,False,354.77,192.17
2020-06-18 13:00:46,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,352.14,100,P,352.35,200,Z,352.14,0,D,0.0,0.0,0.0, ,351.59,0.5502,268606,1592485246959,1592485245294,352.14,q,NASD,True,True,0.0672,4,0.0,27.6011,3.28,0.93,2020-05-08 00:00:00.000,Normal,351.59,36,0.0,1592424001583,0.1565,0.55,0.1564,0.0,False,355.4,192.58
2020-06-16 17:35:43,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,351.76,100,Z,351.8,100,Q,351.755,200,D,351.46,353.02,344.72, ,342.99,8.765,26124435,1592328943889,1592328943575,351.76,q,NASD,True,True,0.0205,4,0.0,26.56,3.28,0.96,2020-05-08 00:00:00.000,Normal,351.755,2,8.765,1592328943575,2.5555,8.77,2.5569,2.5555,False,354.77,192.17
2020-06-18 18:40:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,350.49,200,Q,350.52,100,Q,350.52,100,D,351.41,353.45,350.32, ,351.59,-1.0701,16369024,1592505644649,1592505644580,350.52,q,NASD,True,True,0.0158,4,0.0,27.6011,3.28,0.93,2020-05-08 00:00:00.000,Normal,350.52,1,-1.0701,1592505644580,-0.3044,-1.0701,-0.3044,-0.3044,False,355.4,192.58
2020-06-17 13:05:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,355.6,200,M,355.8,300,Z,355.7,0,Z,0.0,0.0,0.0, ,352.08,3.62,442810,1592399141954,1592399142840,355.6,q,NASD,True,True,0.0503,4,0.0,26.8885,3.28,0.93,2020-05-08 00:00:00.000,Normal,352.08,20138,0.0,1592337600461,1.0282,3.52,0.9998,0.0,False,354.77,192.17
2020-06-17 18:40:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,354.88,100,Q,354.9,400,Z,354.89,300,D,355.15,355.4,352.33, ,352.08,2.81,19745585,1592419244456,1592419244573,354.89,q,NASD,True,True,0.014,4,0.0,26.8885,3.28,0.93,2020-05-08 00:00:00.000,Normal,354.89,3,2.81,1592419244573,0.7981,2.81,0.7981,0.7981,False,355.4,192.17
2020-06-16 19:20:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,349.6,300,Q,349.68,100,Q,349.65,100,D,351.46,353.2,344.72, ,342.99,6.66,33676002,1592335244736,1592335244710,349.65,q,NASD,True,True,0.0185,4,0.0,26.56,3.28,0.96,2020-05-08 00:00:00.000,Normal,349.65,1,6.66,1592335244710,1.9417,6.66,1.9418,1.9417,False,354.77,192.17
2020-06-18 16:15:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,351.51,100,P,351.56,100,Q,351.505,100,Q,351.41,353.45,350.32, ,351.59,-0.0853,11573099,1592496944546,1592496944143,351.51,q,NASD,True,True,0.0187,4,0.0,27.6011,3.28,0.93,2020-05-08 00:00:00.000,Normal,351.505,1,-0.0853,1592496944143,-0.0243,-0.08,-0.0228,-0.0243,False,355.4,192.58
2020-06-17 15:20:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,353.43,100,Q,353.47,100,Q,353.444,200,D,355.15,355.4,352.33, ,352.08,1.3638,11413967,1592407244023,1592407243828,353.444,q,NASD,True,True,0.0179,4,0.0,26.8885,3.28,0.93,2020-05-08 00:00:00.000,Normal,353.444,2,1.3638,1592407243828,0.3874,1.3638,0.3874,0.3874,False,355.4,192.17
2020-06-16 13:20:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,350.81,100,Q,350.9,100,Q,350.87,0,Q,0.0,0.0,0.0, ,342.99,7.88,686461,1592313639960,1592313644519,350.81,q,NASD,True,True,0.0688,4,0.0,26.56,3.28,0.96,2020-05-08 00:00:00.000,Normal,342.99,16515,0.0,1592251200278,2.2974,7.82,2.28,0.0,False,354.77,192.17
2020-06-17 16:35:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,354.93,700,Z,354.95,100,Q,354.935,100,D,355.15,355.4,352.33, ,352.08,2.855,15236186,1592411744392,1592411743878,354.935,q,NASD,True,True,0.0157,4,0.0,26.8885,3.28,0.93,2020-05-08 00:00:00.000,Normal,354.935,1,2.855,1592411743878,0.8109,2.855,0.8109,0.8109,False,355.4,192.17
2020-06-19 18:25:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,346.88,100,Q,346.91,100,Q,346.895,100,D,354.635,356.56,345.69, ,351.73,-4.835,32776366,1592591144390,1592591144373,346.895,q,NASD,True,True,0.0095,4,0.0,27.5627,3.28,0.93,2020-05-08 00:00:00.000,Normal,346.895,1,-4.835,1592591144373,-1.3746,-4.835,-1.3746,-1.3746,False,356.56,192.58
2020-06-17 19:20:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,353.01,100,Z,353.04,100,Q,353.04,100,D,355.15,355.4,352.33, ,352.08,0.9598,21836877,1592421644066,1592421643559,353.04,q,NASD,True,True,0.0134,4,0.0,26.8885,3.28,0.93,2020-05-08 00:00:00.000,Normal,353.04,1,0.9598,1592421643559,0.2726,0.9598,0.2726,0.2726,False,355.4,192.17
2020-06-16 15:30:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,349.24,100,K,349.29,100,Q,349.222,200,D,351.46,353.02,344.72, ,342.99,6.232,17859097,1592321445234,1592321444843,349.24,q,NASD,True,True,0.0245,4,0.0,26.56,3.28,0.96,2020-05-08 00:00:00.000,Normal,349.222,2,6.232,1592321444843,1.817,6.25,1.8222,1.817,False,354.77,192.17
2020-06-17 18:05:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,354.7,300,Q,354.73,100,Q,354.71,800,N,355.15,355.4,352.33, ,352.08,2.63,18521719,1592417144560,1592417143942,354.71,q,NASD,True,True,0.0144,4,0.0,26.8885,3.28,0.93,2020-05-08 00:00:00.000,Normal,354.71,8,2.63,1592417143942,0.747,2.63,0.747,0.747,False,355.4,192.17
2020-06-19 19:00:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,347.3,100,P,347.32,100,Z,347.31,100,D,354.635,356.56,345.15, ,351.73,-4.42,36526770,1592593245062,1592593244510,347.31,q,NASD,True,True,0.009,4,0.0,27.5627,3.28,0.93,2020-05-08 00:00:00.000,Normal,347.31,1,-4.42,1592593244510,-1.2566,-4.42,-1.2566,-1.2566,False,356.56,192.58
2020-06-19 20:15:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,347.8,1000,P,347.98,400,Q,347.83,100,P,354.635,356.56,345.15, ,351.73,-3.9,64196182,1592597743971,1592597743975,347.98,q,NASD,True,True,0.0107,4,0.0,27.5627,3.28,0.93,2020-05-08 00:00:00.000,Normal,349.72,16,-2.01,1592596801917,-1.1088,-3.75,-1.0662,-0.5715,False,356.56,192.58
2020-06-18 20:50:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,351.55,500,Q,351.73,100,P,351.55,0,D,351.41,353.45,349.22, ,351.59,-0.04,23860501,1592513435802,1592513442098,351.73,q,NASD,True,True,0.0142,4,0.0,27.6011,3.28,0.93,2020-05-08 00:00:00.000,Normal,351.73,14063,0.14,1592510400351,-0.0114,0.14,0.0398,0.0398,False,355.4,192.58
2020-06-16 18:50:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,351.69,100,P,351.73,100,K,351.69,100,D,351.46,353.2,344.72, ,342.99,8.7,31579984,1592333444589,1592333444633,351.69,q,NASD,True,True,0.019,4,0.0,26.56,3.28,0.96,2020-05-08 00:00:00.000,Normal,351.69,1,8.7,1592333444633,2.5365,8.7,2.5365,2.5365,False,354.77,192.17
2020-06-17 20:20:43,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,351.76,100,P,351.9,200,P,351.89,0,K,355.15,355.4,351.09, ,352.08,-0.19,28454150,1592425235235,1592425242605,351.76,q,NASD,True,True,0.0127,4,0.0,26.8885,3.28,0.93,2020-05-08 00:00:00.000,Normal,351.59,36,-0.49,1592424001583,-0.054,-0.32,-0.0909,-0.1392,False,355.4,192.17
2020-06-16 15:55:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,350.11,100,P,350.16,100,Q,350.161,300,Z,351.46,353.02,344.72, ,342.99,7.171,20004461,1592322944498,1592322944352,350.16,q,NASD,True,True,0.0232,4,0.0,26.56,3.28,0.96,2020-05-08 00:00:00.000,Normal,350.161,3,7.171,1592322944352,2.0907,7.17,2.0904,2.0907,False,354.77,192.17
2020-06-18 17:30:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,351.6,100,P,351.63,100,B,351.604,100,D,351.41,353.45,350.32, ,351.59,0.0142,13858307,1592501444669,1592501442956,351.604,q,NASD,True,True,0.0172,4,0.0,27.6011,3.28,0.93,2020-05-08 00:00:00.000,Normal,351.604,1,0.0142,1592501442956,0.004,0.0142,0.004,0.004,False,355.4,192.58
2020-06-19 16:55:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,350.59,200,Z,350.64,200,Q,350.61,100,K,354.635,356.56,348.12, ,351.73,-1.12,24487956,1592585744833,1592585744666,350.61,q,NASD,True,True,0.0108,4,0.0,27.5627,3.28,0.93,2020-05-08 00:00:00.000,Normal,350.61,1,-1.12,1592585744666,-0.3184,-1.12,-0.3184,-0.3184,False,356.56,192.58
2020-06-16 14:50:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,349.45,200,Z,349.51,100,N,349.5,100,D,351.46,353.02,348.86, ,342.99,6.51,12593455,1592319044594,1592319044591,349.5,q,NASD,True,True,0.028,4,0.0,26.56,3.28,0.96,2020-05-08 00:00:00.000,Normal,349.5,1,6.51,1592319044591,1.898,6.51,1.898,1.898,False,354.77,192.17
2020-06-17 18:45:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,354.67,400,Z,354.71,200,J,354.72,100,Z,355.15,355.4,352.33, ,352.08,2.64,19931451,1592419544772,1592419544108,354.71,q,NASD,True,True,0.0139,4,0.0,26.8885,3.28,0.93,2020-05-08 00:00:00.000,Normal,354.72,1,2.64,1592419544108,0.7498,2.63,0.747,0.7498,False,355.4,192.17
2020-06-16 19:25:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,350.24,400,P,350.3,100,Q,350.28,100,D,351.46,353.2,344.72, ,342.99,7.29,34050539,1592335544574,1592335543983,350.28,q,NASD,True,True,0.0184,4,0.0,26.56,3.28,0.96,2020-05-08 00:00:00.000,Normal,350.28,1,7.29,1592335543983,2.1254,7.29,2.1254,2.1254,False,354.77,192.17
2020-06-16 18:10:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,352.09,100,Z,352.12,100,K,352.06,100,D,351.46,353.02,344.72, ,342.99,9.07,28162132,1592331044431,1592331043256,352.09,q,NASD,True,True,0.0198,4,0.0,26.56,3.28,0.96,2020-05-08 00:00:00.000,Normal,352.06,1,9.07,1592331043256,2.6444,9.1,2.6531,2.6444,False,354.77,192.17
2020-06-19 16:20:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,349.63,200,Q,349.66,100,Q,349.65,400,D,354.635,356.56,348.12, ,351.73,-2.08,20358537,1592583644675,1592583644368,349.65,q,NASD,True,True,0.0116,4,0.0,27.5627,3.28,0.93,2020-05-08 00:00:00.000,Normal,349.65,4,-2.08,1592583644368,-0.5914,-2.08,-0.5914,-0.5914,False,356.56,192.58
2020-06-18 13:35:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,351.74,100,P,351.79,500,Q,351.77,100,Q,351.41,353.03,351.37, ,351.59,0.18,1469121,1592487344240,1592487343914,351.77,q,NASD,True,True,0.0447,4,0.0,27.6011,3.28,0.93,2020-05-08 00:00:00.000,Normal,351.77,1,0.18,1592487343914,0.0512,0.18,0.0512,0.0512,False,355.4,192.58
2020-06-17 15:25:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,353.04,200,Q,353.09,300,Z,353.06,300,D,355.15,355.4,352.33, ,352.08,0.98,11692034,1592407544454,1592407544433,353.06,q,NASD,True,True,0.0177,4,0.0,26.8885,3.28,0.93,2020-05-08 00:00:00.000,Normal,353.06,3,0.98,1592407544433,0.2783,0.98,0.2783,0.2783,False,355.4,192.17
2020-06-17 14:40:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,353.52,100,Z,353.56,200,J,353.58,100,Z,355.15,355.4,352.33, ,352.08,1.4999,9257681,1592404844452,1592404843785,353.56,q,NASD,True,True,0.0196,4,0.0,26.8885,3.28,0.93,2020-05-08 00:00:00.000,Normal,353.58,1,1.4999,1592404843785,0.426,1.48,0.4204,0.426,False,355.4,192.17
2020-06-19 16:45:43,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,349.89,200,Q,349.92,100,Q,349.91,100,D,354.635,356.56,348.12, ,351.73,-1.82,23639826,1592585144214,1592585143478,349.91,q,NASD,True,True,0.0109,4,0.0,27.5627,3.28,0.93,2020-05-08 00:00:00.000,Normal,349.91,1,-1.82,1592585143478,-0.5174,-1.82,-0.5174,-0.5174,False,356.56,192.58
